combineId,combineYear,combinePosition,combineHeight,combineWeight,combineHand,nameFull,college,ageAtDraft,combineArm,combine40yd,combineVert,combineBench,combineShuttle,combineBroad,combine3cone,combine60ydShuttle
11009,1990,DE,76.0,264,9.63,Cecil Gray,North Carolina,22.194520547945200,32.75,5.24,31.5,,4.55,113.0,,
11010,1990,RB,70.1,197,9.25,James Gray,Texas Tech,23.156164383561600,30.0,,,,,,,
11011,1990,WR,71.1,186,10.38,Anthony Green,Western Kentucky,,30.25,4.79,32.0,,4.68,114.0,,12.29
11012,1990,WR,74.0,203,8.13,Dean Green,Maryland,,31.75,4.68,33.5,,4.44,121.0,,11.79
11013,1990,TE,76.5,274,9.75,Eric Green,Liberty (VA),22.84931506849320,31.75,4.84,,12.0,,,,
11014,1990,RB,73.5,216,10.0,Harold Green,South Carolina,22.243835616438400,31.63,4.74,32.0,16.0,4.25,118.0,,
11015,1990,WR,74.3,179,8.5,Willie Green,Mississippi,24.07123287671230,31.0,4.6,31.5,,4.12,119.0,,11.63
11016,1990,QB,76.3,210,9.63,John Gromos,Vanderbilt,23.383561643835600,31.5,5.01,27.0,,4.31,100.0,,
11017,1990,OG,74.4,291,9.75,Tim Grunhard,Notre Dame,21.945205479452100,31.38,5.19,27.5,23.0,4.55,101.0,,
11018,1990,QB,70.4,184,8.5,Mike Gundy,Oklahoma State,,29.5,5.15,26.0,,4.27,99.0,,
11019,1990,OLB,74.0,217,9.75,Chris Haering,West Virginia,,30.25,4.91,28.5,19.0,4.56,108.0,,12.04
11020,1990,DT,73.8,261,9.5,Odell Haggins,Florida State,23.164383561643800,33.25,4.97,28.0,,4.65,103.0,,
11021,1990,TE,76.1,229,9.25,Ronnie Haliburton,Louisiana State,22.035616438356200,34.25,4.79,33.0,9.0,4.06,114.0,,11.92
11022,1990,CB,70.1,197,8.5,Alonzo Hampton,Pittsburgh,23.27123287671230,29.5,4.57,30.0,12.0,4.13,113.0,,11.42
11023,1990,SS,72.5,190,8.88,Bobby Harden,Miami (FL),23.216438356164400,31.38,4.65,40.0,,4.14,119.0,,11.36
11024,1990,CB,68.1,163,9.63,Larry Hargrove,Ohio,,30.0,4.64,31.0,10.0,4.25,112.0,,11.52
11025,1990,TE,75.0,231,10.0,Jackie Harris,Louisiana-Monroe,22.312328767123300,32.38,4.85,31.5,7.0,4.38,114.0,,12.06
11026,1990,DT,74.8,284,9.63,Eric Hayes,Florida State,22.457534246575300,34.25,5.2,24.5,15.0,4.81,96.0,,
11027,1990,DE,74.4,250,10.88,Tracy Hayworth,Tennessee,22.35890410958900,32.0,4.87,34.5,21.0,4.35,116.0,,12.15
11028,1990,WR,70.0,177,8.0,Ronald Heard,Bowling Green (OH),22.687671232876700,30.38,4.52,34.5,,4.13,114.0,,11.28
11029,1990,RB,68.4,187,9.13,Joe Henderson,Clemson,,28.5,4.61,35.0,11.0,4.27,117.0,,11.85
11030,1990,OLB,72.1,228,9.13,Maurice Henry,Kansas State,23.12876712328770,31.25,4.52,38.0,14.0,4.25,122.0,,11.5
11031,1990,QB,74.8,200,,Wally Henry,Mississippi (MS),,,,,,,,,
11032,1990,RB,72.8,209,9.38,Marc Hicks,Ohio State,,30.88,,,,,,,
11033,1990,WR,71.0,163,9.13,Clarkston Hines,Duke,23.104109589041100,29.13,4.53,32.5,,,111.0,,
11034,1990,OT,77.8,301,9.88,Bill Hitchcock,Purdue,24.671232876712300,31.38,,,30.0,,,,
11035,1990,DE,76.0,277,9.88,Marion Hobby,Tennessee,23.471232876712300,33.13,5.28,27.0,11.0,4.73,101.0,,
11036,1990,QB,74.0,189,8.88,Tom Hodson,Louisiana State,23.246575342465800,30.5,4.94,30.5,,4.4,110.0,,
11037,1990,OT,78.6,282,9.13,Mark Hofland,Maryland,,32.5,5.39,,10.0,,,,
11038,1990,FB,70.9,236,9.38,Leroy Holt,USC,23.21917808219180,30.38,5.07,30.0,13.0,4.54,105.0,,12.51
11039,1990,TE,73.9,233,8.75,Mark Hopkins,Central Michigan,,29.88,5.02,27.5,13.0,4.27,102.0,,11.8
11040,1990,WR,68.5,167,8.5,Tim Horton,Arkansas,,26.88,4.59,33.0,,4.04,117.0,,11.43
11041,1990,OLB,73.4,230,10.38,Bobby Houston,NC State,22.504109589041100,31.25,4.5,31.5,19.0,4.31,117.0,,11.66
11042,1990,C,73.9,266,10.25,John Hudson,Auburn,22.243835616438400,30.0,5.15,29.0,29.0,4.6,112.0,,
11043,1990,WR,67.5,156,9.75,Darvell Huffman,Boston,22.980821917808200,28.0,4.5,37.5,,4.06,125.0,,11.24
11044,1990,CB,70.1,191,8.5,Art Hunter,Central State (OH),,30.38,4.67,29.0,19.0,4.38,106.0,,12.08
11045,1990,RB,70.3,223,10.0,Harry Jackson,St. Cloud State (MN),22.117808219178100,29.88,4.8,30.0,18.0,4.03,115.0,,11.22
11046,1990,WR,70.6,169,10.0,John Jackson,USC,23.317808219178100,30.13,4.62,31.5,,4.24,112.0,,11.5
11047,1990,DE,77.3,269,10.0,Clint James,Louisiana State,23.03013698630140,32.38,5.25,28.0,13.0,4.94,101.0,,
11048,1990,WR,72.9,191,8.63,Lynn James,Arizona State,25.254794520547900,31.13,4.48,32.5,,4.44,121.0,,11.62
11049,1990,RB,72.3,216,9.25,Anthony Johnson,Notre Dame,22.506849315068500,30.5,4.83,32.0,22.0,3.93,112.0,,11.42
11050,1990,FB,74.0,212,9.38,Johnny Johnson,San Jose State,21.876712328767100,32.0,4.64,33.5,,4.18,118.0,,11.56
11051,1990,QB,73.5,190,8.63,Mike Johnson,Akron,,31.88,4.92,28.0,,4.34,111.0,,
11052,1990,RB,72.0,200,10.25,Ricky Johnson,Maryland,,30.88,4.62,36.0,20.0,4.22,117.0,,12.18
11053,1990,FS,71.3,179,8.88,Adrian Jones,Missouri,21.27123287671230,29.5,4.67,31.5,9.0,4.31,117.0,,11.75
11054,1990,WR,68.5,175,9.38,Fred Jones,Grambling State (LA),23.145205479452100,28.75,4.51,38.0,,4.05,124.0,,11.24
11055,1990,DT,75.9,282,9.5,Jimmie Jones,Miami (FL),24.2986301369863,30.38,4.89,33.5,18.0,4.5,116.0,,
11056,1990,TE,75.1,255,9.0,Mike Jones,Texas A&M,23.46301369863010,33.75,4.77,27.5,15.0,,102.0,,
11057,1990,RB,69.5,189,7.88,Myron Jones,Frenso State (CA),22.18082191780820,28.63,4.47,37.0,18.0,4.56,119.0,,
11058,1990,WR,66.0,142,8.0,Tony Jones,Texas,24.326027397260300,28.5,,,,,,,
11059,1990,OLB,73.1,226,8.63,Xavier Jordan,Western Kentucky,,31.38,5.09,29.5,18.0,4.42,104.0,,12.83
11060,1990,DT,73.4,281,9.88,John Jurkovic,Eastern Illlinois,,30.75,5.29,28.0,23.0,4.5,100.0,,
11061,1990,CB,71.9,184,8.5,Derrick Kelson,Purdue,21.953424657534200,31.13,4.45,33.5,14.0,4.28,116.0,,11.45
11062,1990,DT,73.5,295,9.13,Cortez Kennedy,Miami (FL),21.676712328767100,30.88,4.95,,23.0,,,,
11063,1990,OT,78.1,273,10.0,Buddy King,Southern Miss,,31.75,5.23,20.0,21.0,4.59,96.0,,
11064,1990,C,75.0,279,9.75,Mike Kiselak,Maryland,,31.25,5.33,29.0,13.0,4.95,96.0,,
11065,1990,OG,75.0,282,9.63,Bob Kula,Michigan State,22.676712328767100,32.0,5.37,23.5,25.0,4.73,104.0,,
11066,1990,CB,71.3,202,9.63,Rico Labbe,Boston,22.865753424657500,32.0,4.75,35.0,16.0,4.19,119.0,,11.38
11067,1990,WR,72.3,180,7.88,Bruce Lang,Fairmont (WV),,31.0,4.62,29.5,,4.65,114.0,,12.06
11068,1990,CB,70.8,189,9.13,Le-Lo Lang,Washington,23.26027397260270,30.0,,,10.0,,,,
11069,1990,WR,75.1,207,9.88,Bruce Lasane,Florida State,,31.75,4.92,30.5,,4.45,115.0,,
11070,1990,OLB,72.5,251,10.25,Oliver Lawrence,Louisiana State,,33.0,5.01,33.0,19.0,4.62,116.0,,12.45
11071,1990,OLB,72.5,221,10.13,Mitch Lee,Cornell,,32.5,,,16.0,,,,
11072,1990,C,76.3,274,9.75,Brad Leggett,USC,24.279452054794500,30.75,5.58,21.0,19.0,4.9,90.0,,
11073,1990,OLB,73.4,235,10.0,John Levelis,LIU Post,23.024657534246600,31.25,4.68,35.5,22.0,4.17,124.0,,
11074,1990,WR,69.5,164,9.25,Kip Lewis,Arizona,,29.5,4.57,32.5,,,117.0,,
11075,1990,WR,71.3,172,8.63,Ron Lewis,Florida State,22.09041095890410,30.38,4.61,35.5,,4.52,127.0,,
11076,1990,P,76.0,230,,Bobby Lilljedahl,Texas,,,,,,,,,
11077,1990,OT,76.5,268,10.25,Mike Lindsay,Gardner-Webb (NC),,32.25,5.26,25.5,15.0,4.6,106.0,,
11078,1990,DT,74.3,269,10.38,Mike Lodish,UCLA,22.71232876712330,30.5,5.04,27.0,22.0,4.19,110.0,,
11079,1990,CB,69.0,181,8.38,James Lott,Clemson,,27.0,4.67,32.5,10.0,4.39,113.0,,11.35
11080,1990,K,73.8,205,,Brian Lowe,Boston,,,,,,,,,
11081,1990,RB,70.4,197,9.5,Bren Lowery,Maryland,,28.88,4.61,33.0,5.0,4.28,120.0,,11.65
11082,1990,DE,76.5,255,9.75,Doug Lowery,Depauw (IN),,33.0,4.94,,15.0,,,,
11083,1990,K,68.6,178,,Win Lyle,Auburn,,,,,,,,,
11084,1990,CB,70.5,173,9.38,John Mangum,Alabama,23.117808219178100,29.0,4.58,34.0,17.0,4.25,117.0,,11.34
11085,1990,DE,74.6,252,9.5,Greg Mark,Miami (FL),22.80821917808220,31.25,4.97,30.0,15.0,4.4,100.0,,
11086,1990,CB,72.8,187,9.0,Darrell Martin,Frenso State (CA),,30.63,,,,,,,
11087,1990,OLB,72.1,227,10.0,John Massimiani,Kent State (OH),,30.25,5.03,25.0,13.0,4.5,108.0,,11.93
11088,1990,WR,69.3,167,8.25,Terance Mathis,New Mexico,22.89041095890410,30.38,4.65,30.5,,4.29,109.0,,11.45
11089,1990,OT,75.5,279,9.63,Roman Matusz,Pittsburgh,22.96712328767120,33.0,5.55,24.5,10.0,4.66,92.0,,
11090,1990,C,76.1,270,10.5,Tony Mayberry,Wake Forest,22.386301369863000,32.75,5.29,26.5,28.0,4.79,102.0,,
11091,1990,P,78.3,228,,Shawn McCarthy,Purdue,22.17808219178080,,,,,,,,
11092,1990,WR,73.6,204,9.5,Greg McMurtry,Michigan,22.534246575342500,32.0,4.57,29.5,,4.2,118.0,,11.91
11093,1990,CB,68.5,179,9.25,Robert McWright,Texas Christian,23.46301369863010,29.38,4.48,36.0,20.0,4.27,114.0,,11.24
11094,1990,OT,78.4,276,9.0,Jon Melander,Minnesota,23.334246575342500,32.38,5.08,26.0,20.0,4.65,101.0,,
11095,1990,OLB,75.4,227,8.25,Jeff Mills,Nebraska,21.55068493150690,32.75,4.79,32.0,15.0,4.23,112.0,,11.43
11096,1990,RB,70.1,198,10.25,Brian Mitchell,Louisiana Lafayette,21.69041095890410,29.38,4.59,32.0,,4.01,117.0,,
11097,1990,SS,72.0,198,8.88,Alton Montgomery,Houston,21.863013698630100,29.38,4.6,30.5,12.0,4.16,115.0,,11.55
11098,1990,FB,73.0,238,9.13,Steve Montgomery,Michigan State,,30.25,,,21.0,,,,
11099,1990,WR,67.0,169,8.88,Tony Moss,Louisiana State,23.893150684931500,28.13,4.6,,,4.24,,,
11100,1990,OG,74.8,288,9.25,Darrin Muilenburg,Colorado,,29.88,5.39,27.0,24.0,4.77,100.0,,
11101,1990,OT,76.4,289,8.88,Curt Mull,Georgia,,31.0,5.49,21.5,20.0,4.73,95.0,,
11102,1990,RB,73.0,241,9.5,Andy Murray,Kentucky,24.002739726027400,30.25,4.94,28.5,21.0,4.42,105.0,,12.22
11103,1990,P,72.0,201,,Rob Myers,Washington State,,,,,,,,,
11104,1990,OLB,73.0,240,9.63,Richard Newbill,Miami (FL),22.216438356164400,30.25,4.89,28.0,23.0,4.53,109.0,,12.04
11105,1990,OT,77.1,279,9.5,Jeff Novak,Texas State-San Marcos,22.753424657534200,31.75,5.17,26.0,21.0,4.6,105.0,,
11106,1990,QB,74.3,217,9.13,Neil O'Donnell,Maryland,23.81917808219180,31.25,4.89,32.5,,4.03,109.0,,
11107,1990,WR,70.0,182,8.25,Terry Obee,Oregon,21.865753424657500,29.0,4.58,31.5,,4.16,115.0,,11.27
11108,1990,DT,75.1,268,9.75,Mike Ober,Sam Houston State (TX),,30.5,,,28.0,,,,
11109,1990,CB,71.0,177,8.5,Don Odegard,Nevada-Las Vegas,23.43013698630140,29.38,4.6,31.5,14.0,4.02,115.0,,10.99
11110,1990,DT,75.0,271,10.0,Alfred Oglesby,Houston,23.24931506849320,33.38,5.1,,,,,,
11111,1990,OLB,73.0,231,9.38,Craig Ogletree,Auburn,22.068493150684900,30.38,4.94,29.0,15.0,4.53,108.0,,12.23
11112,1990,CB,69.0,183,8.25,Chris Oldham,Oregon,21.5013698630137,29.5,4.69,31.5,13.0,4.09,111.0,,10.86
11113,1990,OLB,72.4,221,9.5,Eldonta Osborne,Louisiana Tech,22.70958904109590,33.0,4.66,32.0,19.0,4.45,117.0,,11.93
11114,1990,DT,75.5,268,9.5,Dan Owens,USC,23.117808219178100,32.13,5.0,27.5,26.0,4.5,105.0,,
11115,1990,RB,71.8,218,7.88,Mike Owens,Syracuse,,30.25,4.76,30.5,15.0,,107.0,,
11116,1990,RB,73.3,236,9.75,Tony Palmer,Texas Christian,,32.0,4.82,29.5,18.0,,117.0,,
11117,1990,OT,77.4,295,9.63,Glenn Parker,Arizona,24.016438356164400,33.5,5.21,27.5,,4.74,103.0,,
11118,1990,OG,77.3,268,9.75,Brent Parkinson,USC,,32.0,,,26.0,,,,
11119,1990,OLB,76.1,238,10.13,Bryce Paup,Northern Iowa,22.15890410958900,31.0,5.04,31.0,18.0,4.17,115.0,,11.48
11120,1990,DE,75.9,264,10.0,Willis Peguese,Miami (FL),23.35890410958900,32.5,4.86,32.0,21.0,4.4,113.0,,
11121,1990,FB,72.6,227,10.38,Leon Perry,Oklahoma,23.53150684931510,31.25,4.8,31.5,12.0,4.35,111.0,,
11122,1990,OT,79.1,306,10.38,Michael Pfeifer,Kentucky,,32.25,,,26.0,,,,
11123,1990,WR,70.0,170,8.0,Dwight Pickens,Frenso State (CA),23.945205479452100,29.88,4.56,34.0,,4.41,121.0,,11.77
11124,1990,OT,76.6,286,9.25,Frank Pollack,Northern Arizona,22.476712328767100,30.5,5.33,24.5,22.0,4.52,98.0,,
11125,1990,CB,69.1,188,8.63,David Pool,Carson-Newman (TN),23.353424657534200,29.63,4.51,32.5,11.0,4.35,115.0,,11.72
11126,1990,OT,77.4,290,9.5,Chris Port,Duke,22.484931506849300,32.0,5.51,24.0,21.0,4.77,95.0,,
11127,1990,CB,69.1,181,9.25,Mitchell Price,Tulane,22.96712328767120,29.5,4.58,34.0,,4.16,123.0,,11.49
11128,1990,DE,75.5,270,8.75,Terry Price,Texas A&M,22.06027397260270,32.13,5.05,29.5,19.0,4.63,102.0,,
11129,1990,RB,68.3,186,8.75,Mike Pringle,Cal State-Fullerton,22.572602739726000,28.38,4.53,35.5,13.0,4.25,118.0,,11.56
11130,1990,QB,74.3,202,8.13,Michael Proctor,Murray State (KY),,30.25,,,,,118.0,,
11131,1990,WR,70.8,181,9.5,Ricky Proehl,Wake Forest,22.13972602739730,29.5,4.58,34.0,,4.01,117.0,,11.31
11132,1990,OLB,72.5,241,9.88,Brad Quast,Iowa,21.893150684931500,30.25,4.83,30.0,,4.39,117.0,,11.75
11133,1990,SS,72.1,203,9.75,Sherrod Rainge,Penn State,,31.0,4.75,32.5,16.0,4.16,113.0,,11.66
11134,1990,RB,69.1,205,8.38,Alfred Rawls,Kentucky,,29.38,4.58,32.5,18.0,,106.0,,
11135,1990,OT,75.9,281,9.25,Reggie Redding,Cal State-Fullerton,21.594520547945200,32.0,5.21,24.0,16.0,5.06,104.0,,
11136,1990,SS,71.8,201,9.88,Renford Reese,Vanderbilt,,29.63,4.67,33.5,14.0,4.35,116.0,,11.81
11137,1990,WR,75.5,195,8.5,Reggie Rembert,West Virginia,23.339726027397300,32.5,4.66,30.0,,,118.0,,
11138,1990,OLB,72.8,236,9.25,Shawon Respress,Ball State (IN),,31.0,4.79,26.5,23.0,4.52,105.0,,12.06
11139,1990,QB,72.3,197,10.13,Tony Rice,Notre Dame,,29.5,4.82,37.0,,4.1,118.0,,
11140,1990,WR,68.8,174,8.75,Andre Riley,Washington,23.4027397260274,28.63,4.71,32.0,,,112.0,,
11141,1990,RB,68.4,205,8.63,Donnie Riley,Central Michigan,23.56986301369860,29.0,4.66,31.5,13.0,4.5,105.0,,12.02
11142,1990,TE,73.8,228,10.5,Eugene Riley,Ball State (IN),23.55068493150690,30.25,4.84,27.5,15.0,4.57,102.0,,11.9
11143,1990,OLB,74.8,231,9.38,Chad Robinson,BYU,,31.0,4.94,30.5,,4.4,114.0,,12.02
11144,1990,ILB,73.4,238,10.25,Jeroy Robinson,Texas A&M,21.86849315068490,31.0,4.74,34.5,24.0,4.38,132.0,,11.86
11145,1990,CB,69.0,181,7.88,Junior Robinson,East Carolina (NC),22.23013698630140,29.25,4.58,31.0,14.0,4.38,112.0,,11.79
11146,1990,SS,72.5,185,8.88,Ronald Robinson,Kentucky,,28.0,4.73,28.5,11.0,4.2,112.0,,11.64
11147,1990,WR,72.9,207,9.38,Chris Roscoe,Hawaii,,31.63,4.69,33.0,,,118.0,,
11148,1990,OT,77.0,267,10.5,Blaine Rose,Maryland,23.873972602739700,33.0,5.27,32.0,15.0,4.52,110.0,,
11149,1990,RB,71.6,214,8.0,James Rouse,Arkansas,23.35890410958900,30.38,4.67,33.5,,4.29,110.0,,11.77
11150,1990,P,71.8,218,,Bill Rudison,Akron,,,,,,,,,
11151,1990,P,74.1,214,,Pete Rutter,Baylor,,,,,,,,,
11152,1990,DE,75.6,268,10.25,Tim Ryan,USC,22.635616438356200,31.13,5.22,26.5,23.0,4.65,94.0,,
11153,1990,OLB,72.3,224,10.25,Glenell Sanders,Louisiana Tech,23.47945205479450,29.5,5.1,,21.0,,,,
11154,1990,DT,74.5,306,9.88,Tony Savage,Washington State,22.80821917808220,32.75,5.29,26.5,19.0,4.54,99.0,,
11155,1990,QB,73.5,214,9.63,Dave Schnell,Indiana,,30.5,5.03,26.0,,4.48,105.0,,
11156,1990,C,75.0,274,10.0,Brian Schoenle,Boston,,31.0,,25.0,,,,,
11157,1990,DT,75.6,278,9.63,Rich Schonewolf,Penn State,,31.0,5.25,23.0,,4.4,93.0,,
11158,1990,OG,75.4,287,9.0,William Schultz,USC,22.991780821917800,32.0,5.19,27.0,21.0,4.68,102.0,,
11159,1990,OT,78.3,248,9.63,Kirk Scrafford,Montana,23.117808219178100,33.25,5.12,30.0,16.0,4.66,112.0,,
11160,1990,RB,70.8,204,10.25,George Searcy,East Tennessee State,,31.25,4.79,33.0,15.0,4.48,112.0,,12.03
11161,1990,TE,73.3,221,10.0,Shannon Sharpe,Savannah State (GA),21.835616438356200,33.0,4.67,34.0,,4.55,122.0,,12.69
11162,1990,WR,74.1,205,9.75,Tyrone Shavers,Lamar (TX),22.78904109589040,31.25,4.49,34.5,,4.2,124.0,,11.2
11163,1990,DT,75.4,278,10.13,Michael Shepherd,Arkansas,,31.0,5.49,26.0,15.0,4.52,96.0,,
11164,1990,WR,69.0,183,8.38,Stacey Simmons,Florida,21.726027397260300,30.75,4.38,28.5,,,116.0,,
11165,1990,C,74.0,310,8.75,Keith Sims,Iowa State,22.863013698630100,31.88,5.31,28.0,22.0,4.74,111.0,,
11166,1990,DT,74.3,273,10.5,Tom Sims,Pittsburgh,23.027397260274000,32.38,5.12,29.0,17.0,4.44,104.0,,
11167,1990,DT,74.8,286,9.88,Tony Siragusa,Pittsburgh,22.956164383561600,33.75,5.13,26.5,25.0,4.45,100.0,,
11168,1990,QB,73.1,217,9.75,Reggie Slack,Auburn,21.986301369863000,30.38,,,,,,,
11169,1990,CB,69.8,183,8.75,Stan Smagala,Notre Dame,22.057534246575300,29.75,4.51,37.5,15.0,3.99,126.0,,11.05
11170,1990,DE,77.3,245,10.13,Joel Smeenge,Western Michigan,22.07123287671230,32.75,4.75,36.0,16.0,4.12,118.0,,
11171,1990,FS,70.8,183,9.0,Ben Smith,Georgia,22.956164383561600,31.0,4.47,35.5,11.0,4.28,122.0,,11.45
11172,1990,FB,70.1,223,9.25,Cedric Smith,Florida,21.91780821917810,30.13,4.65,35.5,25.0,4.31,110.0,,11.83
11173,1990,RB,71.1,193,8.75,Dee Smith,Louisville,,30.88,4.67,36.0,,,119.0,,
11174,1990,WR,71.5,189,8.63,Melvin Smith,Arizona,,30.0,4.53,31.0,,4.2,115.0,,11.7
11175,1990,WR,69.8,172,9.0,Quintin Smith,Kansas,21.693150684931500,29.63,4.71,27.5,,4.31,111.0,,11.49
11176,1990,CB,71.9,193,9.13,Ernest Spears,USC,22.473972602739700,30.5,,,14.0,,,,
11177,1990,WR,69.5,177,9.0,Tim Stallworth,Washington State,23.671232876712300,30.63,4.57,34.0,,,114.0,,
11178,1990,OT,76.3,287,9.88,Joe Staysniak,Ohio State,23.386301369863000,30.88,5.27,25.0,18.0,4.6,94.0,,
11179,1990,OLB,74.3,220,9.38,Mac Stephens,Minnesota,,31.38,4.8,34.0,,4.27,112.0,,11.74
11180,1990,OG,74.4,277,9.25,Eric Still,Tennessee,22.832876712328800,31.5,,,21.0,,,,
11181,1990,FB,74.9,225,8.25,Tommie Stowers,Missouri,23.44109589041100,32.13,4.79,30.5,13.0,4.48,102.0,,11.8
11182,1990,OT,77.1,282,9.25,Justin Strzelczyk,Maine,21.69041095890410,32.5,5.04,29.0,12.0,4.49,108.0,,
11183,1990,OG,75.8,273,10.5,David Szott,Penn State,22.375342465753400,30.5,5.37,22.5,29.0,4.53,98.0,,
11184,1990,C,77.1,275,9.5,Steve Tardy,Rutgers,,31.88,5.62,21.5,5.0,4.99,89.0,,
11185,1990,QB,75.4,201,9.63,Troy Taylor,California,22.06027397260270,29.38,4.73,33.5,,4.13,116.0,,
11186,1990,DE,73.9,255,9.0,Mike Teeter,Michigan,22.564383561643800,28.75,4.91,29.0,27.0,4.3,109.0,,
11187,1990,CB,72.3,195,10.0,Pat Terrell,Notre Dame,22.10958904109590,29.38,4.53,35.5,,3.93,121.0,,11.38
11188,1990,RB,71.1,207,9.88,Anthony Thompson,Indiana,23.054794520547900,29.5,4.77,33.5,24.0,,,,
11189,1990,RB,72.5,219,8.75,Darrell Thompson,Minnesota,22.427397260274000,30.5,4.62,34.5,16.0,,114.0,,
11190,1990,CB,70.4,189,9.5,Kevin Thompson,Oklahoma,24.03013698630140,30.5,,,,,,,
11191,1990,WR,70.4,166,9.25,Reggie Thornton,Bowling Green (OH),22.586301369863000,29.75,4.64,31.0,,4.09,120.0,,11.62
11192,1990,OLB,73.6,240,9.75,Chad Thorson,Wheaton (IL),22.81095890410960,30.88,5.01,29.5,17.0,4.25,107.0,,11.8
11193,1990,DE,76.0,248,10.13,Renaldo Turnbull,West Virginia,24.30958904109590,33.25,4.64,34.5,15.0,4.46,121.0,,
11194,1990,WR,69.9,179,9.5,Henry Tuten,Pittsburgh,,30.13,4.67,29.5,,,114.0,,
11195,1990,OLB,75.3,246,10.5,Matt Vanderbeek,Michigan State,22.698630136986300,31.0,5.07,29.5,20.0,4.33,111.0,,11.83
11196,1990,CB,69.9,178,8.5,Sean Vanhorse,Howard (DC),21.764383561643800,29.88,4.56,35.0,10.0,4.37,115.0,,11.34
11197,1990,DT,73.5,270,10.88,Craig Veasey,Houston,24.339726027397300,31.38,4.93,31.5,,4.7,105.0,,
11198,1990,DT,75.1,273,9.5,Art Walker,Colorado,,32.5,5.24,25.5,19.0,4.63,96.0,,
11199,1990,TE,72.9,244,9.88,Derrick Walker,Michigan,22.84931506849320,32.0,4.8,32.0,26.0,4.24,109.0,,11.45
11200,1990,DE,75.1,236,9.75,Aaron Wallace,Texas A&M,23.03013698630140,33.63,4.66,32.5,10.0,4.39,119.0,,
11201,1990,FB,70.1,225,9.38,Reginald Warnsley,Southern Miss,22.06027397260270,31.38,4.73,31.5,15.0,4.58,112.0,,11.99
11202,1990,RB,73.8,225,10.0,Chris Warren,Ferrum (VA),22.257534246575300,31.75,4.61,36.5,14.0,,114.0,,
11203,1990,DT,74.3,277,11.0,Fred Washington,Texas Christian,22.797260273972600,32.38,5.1,29.0,24.0,4.58,110.0,,
11204,1990,CB,69.4,187,9.0,Mickey Washington,Texas A&M,21.802739726027400,29.25,4.68,29.0,,4.43,114.0,,11.84
11205,1990,SS,70.3,194,8.75,Kerry Watkins,Florida,,29.88,4.67,31.0,17.0,4.16,114.0,,11.78
11206,1990,OT,78.1,291,10.88,Richmond Webb,Texas A&M,23.293150684931500,34.63,5.12,29.5,15.0,4.7,103.0,,
11207,1990,DT,75.5,291,10.38,Kent Wells,Nebraska,22.75890410958900,32.25,5.32,27.0,22.0,4.62,95.0,,
11208,1990,DE,76.0,247,10.38,Brent White,Michigan,23.161643835616400,32.13,5.15,25.5,,4.89,104.0,,
11209,1990,SS,72.0,235,10.13,Dave Whitmore,Stephen F. Austin (TX),22.81095890410960,31.38,4.65,32.0,16.0,4.65,112.0,,12.35
11210,1990,WR,71.8,181,9.5,Calvin Williams,Purdue,23.153424657534200,29.88,4.52,35.0,,4.2,127.0,,11.8
11211,1990,OLB,72.1,223,9.63,James Williams,Mississippi State,21.545205479452100,31.0,4.74,32.0,19.0,4.44,114.0,,12.4
11212,1990,CB,69.9,172,8.25,James Williams,Frenso State (CA),23.07945205479450,29.75,4.34,38.0,9.0,4.03,129.0,,10.92
11213,1990,SS,73.5,197,8.75,Patrick Williams,Arkansas,,31.0,4.62,32.5,10.0,4.4,112.0,,12.2
11214,1990,WR,69.0,168,9.5,Steve Williams,Illinois,,29.5,4.88,29.5,,4.25,112.0,,11.67
11215,1990,QB,74.0,188,8.75,Peter Tom Willis,Florida State,23.312328767123300,29.13,5.12,26.0,,4.53,94.0,,
11216,1990,OLB,74.1,239,9.88,DeMond Winston,Vanderbilt,21.616438356164400,32.0,4.84,34.0,10.0,4.27,117.0,,11.86
11217,1990,RB,71.4,246,8.63,Cordell Woods,Mankato State (MN),,28.0,4.78,33.0,14.0,4.5,113.0,,12.34
11218,1990,WR,70.0,174,9.88,Thomas Woods,Tennessee,23.18082191780820,30.13,4.61,30.5,,,105.0,,
11219,1990,WR,71.0,184,8.5,Alexander Wright,Auburn,22.775342465753400,30.5,4.42,35.5,,,127.0,,
11220,1990,TE,74.8,260,8.5,Kurt Zuimulder,North Dakota,,31.25,4.91,27.5,12.0,4.4,104.0,,12.04
11221,1991,DT,77.0,282,10.0,Mel Agee,Illinois,22.424657534246600,32.5,5.28,31.5,14.0,4.55,105.0,,
11222,1991,RB,68.1,211,9.13,Chris San Agustin,Augustana (SD),,29.0,4.69,33.5,23.0,4.42,101.0,,12.24
11223,1991,OLB,72.4,225,9.13,Zeno Alexander,Arizona,23.12054794520550,32.5,4.8,32.5,15.0,4.27,113.0,,12.22
11224,1991,RB,70.0,207,9.88,Tony Alford,Colorado State,,31.0,4.75,32.5,11.0,4.37,114.0,,11.54
11225,1991,FB,74.3,236,10.0,Greg Amsler,Tennessee,23.353424657534200,30.0,4.77,32.0,14.0,4.3,108.0,,11.82
11226,1991,DE,75.9,257,9.25,Leandre Anderson,Nebraska,22.6,33.5,4.86,33.5,17.0,4.52,110.0,,
11227,1991,C,73.3,267,10.75,Mark Anken,Boston,,32.0,5.32,26.5,26.0,4.66,103.0,,
